videoId,author,publishedAt,likeCount,search_keyword,video_title,teks_bersih,hashtags,text,teks_bersih_lower,label sentiment,clean_teks,stem_teks
qg33E4XFRgQ,@3ukan_613R4N,2023-09-04T16:17:23Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,Mobil kok seni?,#mobilbekas #lcgc,Mobil kok seni?,mobil kok seni?,netral,mobil seni,mobil seni
qg33E4XFRgQ,@ilyasmbatu4953,2023-09-03T09:06:25Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,Mobil tua... Dibawah 100 jt... Murah. LCGC brio ayla agya... Sekarang sdh tdk murah...,#mobilbekas #lcgc,Mobil tua... Dibawah 100 jt... Murah. LCGC brio ayla agya... Sekarang sdh tdk murah...,mobil tua... dibawah 100 jt... murah. lcgc brio ayla agya... sekarang sdh tdk murah...,positif,mobil tua dibawah 100 jt murah lcgc brio ayla agya sdh murah,mobil tua bawah 100 jt murah lcgc brio ayla agya sdh murah
qg33E4XFRgQ,@andipratomo9352,2023-09-02T16:41:10Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,"Mobil tua bikin was was....gue ada BMW tua, perawatan rutin , meskipun tua..tetep perawatan bor....namanya mesin tua, mau perawatan sebagus apapun mesin bisa "" menyiksa "" kita...gue dari jakarta mau ke smeramg lewat alas Roban udah kena malam,  mesin macet bangsatttttt...di tengah alas Roban....gue cuman 2 orang....bajingan bener kalau keinget waktu itu....akhirnya gue kapok piara mobil tua,...kamu yg punya sedikit uang, pingin beli mobil, dan itu mobil pertama lu..saya saranin ambil LCGC..jangan mobil tua anjing...",#mobilbekas #lcgc,"Mobil tua bikin was was....gue ada BMW tua, perawatan rutin , meskipun tua..tetep perawatan bor....namanya mesin tua, mau perawatan sebagus apapun mesin bisa "" menyiksa "" kita...gue dari jakarta mau ke smeramg lewat alas Roban udah kena malam,  mesin macet bangsatttttt...di tengah alas Roban....gue cuman 2 orang....bajingan bener kalau keinget waktu itu....akhirnya gue kapok piara mobil tua,...kamu yg punya sedikit uang, pingin beli mobil, dan itu mobil pertama lu..saya saranin ambil LCGC..jangan mobil tua anjing...","mobil tua bikin was was....gue ada bmw tua, perawatan rutin , meskipun tua..tetep perawatan bor....namanya mesin tua, mau perawatan sebagus apapun mesin bisa "" menyiksa "" kita...gue dari jakarta mau ke smeramg lewat alas roban udah kena malam,  mesin macet bangsatttttt...di tengah alas roban....gue cuman 2 orang....bajingan bener kalau keinget waktu itu....akhirnya gue kapok piara mobil tua,...kamu yg punya sedikit uang, pingin beli mobil, dan itu mobil pertama lu..saya saranin ambil lcgc..jangan mobil tua anjing...",negatif,mobil tua bikin gue bmw tua perawatan rutin tua tetep perawatan bor namanya mesin tua perawatan sebagus mesin menyiksa gue jakarta smeramg alas roban kena malam mesin macet bangsatttttt alas roban gue cuman 2 orang bajingan keinget gue kapok piara mobil tua uang pingin beli mobil mobil lu saranin lcgc mobil tua,mobil tua bikin gue bmw tua awat rutin tua tetep awat bor nama mesin tua awat bagus mesin siksa gue jakarta smeramg alas roban kena malam mesin macet bangsatttttt alas roban gue cuman 2 orang bajing keinget gue kapok piara mobil tua uang pingin beli mobil mobil lu saranin lcgc mobil tua
qg33E4XFRgQ,@cahyoTRAVEL,2023-08-29T22:20:03Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,"Tetep LCGC dong tinggal pake stater jalan . Sisihin uang buat servis"" Kecil berkala

Nah mobil tua dikit dikit jajan , modif ini itu eh abis banyak ingat ya suatu hari ada merasakan bosen jenuh sama part part modifnya apa lgi kluar duit mulu psti nyadar sndiri wkwk dunia permodifan udh tau bner gua",#mobilbekas #lcgc,"Tetep LCGC dong tinggal pake stater jalan . Sisihin uang buat servis"" Kecil berkala

Nah mobil tua dikit dikit jajan , modif ini itu eh abis banyak ingat ya suatu hari ada merasakan bosen jenuh sama part part modifnya apa lgi kluar duit mulu psti nyadar sndiri wkwk dunia permodifan udh tau bner gua","tetep lcgc dong tinggal pake stater jalan . sisihin uang buat servis"" kecil berkala

nah mobil tua dikit dikit jajan , modif ini itu eh abis banyak ingat ya suatu hari ada merasakan bosen jenuh sama part part modifnya apa lgi kluar duit mulu psti nyadar sndiri wkwk dunia permodifan udh tau bner gua",negatif,tetep lcgc tinggal pake stater jalan sisihin uang servis berkala mobil tua dikit dikit jajan modif eh abis merasakan bosen jenuh part part modifnya lgi kluar duit mulu psti nyadar sndiri wkwk dunia permodifan tau bner,tetep lcgc tinggal pake stater jalan sisihin uang servis kala mobil tua dikit dikit jajan modif eh abis rasa bosen jenuh part part modifnya lgi kluar duit mulu psti nyadar sndiri wkwk dunia permodifan tau bner
qg33E4XFRgQ,@iksanahmadsaepul3830,2023-08-29T01:11:20Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,Kijang gw gapernah mogok sih  tahun ini baru oli doang,#mobilbekas #lcgc,Kijang gw gapernah mogok sih 😂 tahun ini baru oli doang,kijang gw gapernah mogok sih  tahun ini baru oli doang,netral,kijang gapernah mogok oli doang,kijang gapernah mogok oli doang
qg33E4XFRgQ,@iwanBudiAbimanyu,2023-08-28T01:46:19Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,"Oklah apaan? Nanjak aja ngos2an, kmana2 g takut mogok lah gw malah mogok g kuat nanjak, dah gitu blakangnya pajero lg",#mobilbekas #lcgc,"Oklah apaan? Nanjak aja ngos2an, kmana2 g takut mogok lah gw malah mogok g kuat nanjak, dah gitu blakangnya pajero lg","oklah apaan? nanjak aja ngos2an, kmana2 g takut mogok lah gw malah mogok g kuat nanjak, dah gitu blakangnya pajero lg",positif,oklah nanjak ngos2an kmana2 g takut mogok mogok g kuat nanjak blakangnya pajero lg,oklah nanjak ngos2an kmana2 g takut mogok mogok g kuat nanjak blakangnya pajero lg
qg33E4XFRgQ,@ghufronmusthaan831,2023-08-27T05:32:54Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,"poin utama gc mogok pas bawa keluarga...
Brio agya ok ... kalau lcgc 3 baris agk maksa dg spek y...",#mobilbekas #lcgc,"poin utama gc mogok pas bawa keluarga...
Brio agya ok ... kalau lcgc 3 baris agk maksa dg spek y...","poin utama gc mogok pas bawa keluarga...
brio agya ok ... kalau lcgc 3 baris agk maksa dg spek y...",negatif,poin utama gc mogok pas bawa keluarga brio agya lcgc 3 baris agk maksa spek,poin utama gc mogok pas bawa keluarga brio agya lcgc 3 baris agk maksa spek
qg33E4XFRgQ,@riyanti840,2023-08-26T13:10:00Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,Lcgc atau mobil tua setelah 2010 an,#mobilbekas #lcgc,Lcgc atau mobil tua setelah 2010 an😂,lcgc atau mobil tua setelah 2010 an,netral,lcgc mobil tua 2010,lcgc mobil tua 2010
qg33E4XFRgQ,@superdupersumo90,2023-08-26T06:27:04Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,Korea ngga disebutin nih,#mobilbekas #lcgc,Korea ngga disebutin nih,korea ngga disebutin nih,netral,korea ngga disebutin,korea ngga disebutin
qg33E4XFRgQ,@donyadvance9623,2023-08-26T02:38:55Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,Interior mobil jadul nyerah dah....,#mobilbekas #lcgc,Interior mobil jadul nyerah dah....😅😅😅,interior mobil jadul nyerah dah....,netral,interior mobil jadul nyerah,interior mobil jadul nyerah
qg33E4XFRgQ,@dinorizkianoprasetyo3520,2023-08-25T11:14:37Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,"Mobil tua buat hobi, Lcgc buat daily",#mobilbekas #lcgc,"Mobil tua buat hobi, Lcgc buat daily","mobil tua buat hobi, lcgc buat daily",negatif,mobil tua hobi lcgc daily,mobil tua hobi lcgc daily
qg33E4XFRgQ,@thepall18,2023-08-25T08:34:49Z,1,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,Kalo type tinggi bukan LCGC lah,#mobilbekas #lcgc,Kalo type tinggi bukan LCGC lah,kalo type tinggi bukan lcgc lah,netral,kalo type lcgc,kalo type lcgc
qg33E4XFRgQ,@xxii.fhm_,2023-08-24T17:49:54Z,1,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,"mobil pertama ya LCGC aja, klo udah bagus income nya bru Classic. Classic itu udah masuk enthusiast soalnya, harga kadang aneh, dan banyakan itu cuma rasa sama laper mata. Alangkah baiknya Classic saat income udah banyak aja, sama kaya hobi"" lain lah ya.",#mobilbekas #lcgc,"mobil pertama ya LCGC aja, klo udah bagus income nya bru Classic. Classic itu udah masuk enthusiast soalnya, harga kadang aneh, dan banyakan itu cuma rasa sama laper mata. Alangkah baiknya Classic saat income udah banyak aja, sama kaya hobi"" lain lah ya.","mobil pertama ya lcgc aja, klo udah bagus income nya bru classic. classic itu udah masuk enthusiast soalnya, harga kadang aneh, dan banyakan itu cuma rasa sama laper mata. alangkah baiknya classic saat income udah banyak aja, sama kaya hobi"" lain lah ya.",negatif,mobil lcgc klo bagus income bru classic classic masuk enthusiast harga kadang aneh banyakan laper mata alangkah baiknya classic income kaya hobi,mobil lcgc klo bagus income bru classic classic masuk enthusiast harga kadang aneh banyak laper mata alangkah baik classic income kaya hobi
qg33E4XFRgQ,@baguskhairani3891,2023-08-24T12:55:49Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,"Kalo melihara mobil tua, minimal ngerti mesin tuh mobil sedikit. Biar ga diculein sama bengkel ""komunitas"" ",#mobilbekas #lcgc,"Kalo melihara mobil tua, minimal ngerti mesin tuh mobil sedikit. Biar ga diculein sama bengkel ""komunitas"" 🤣🤣🤣","kalo melihara mobil tua, minimal ngerti mesin tuh mobil sedikit. biar ga diculein sama bengkel ""komunitas"" ",netral,kalo melihara mobil tua minimal ngerti mesin mobil biar diculein bengkel komunitas,kalo melihara mobil tua minimal ngerti mesin mobil biar diculein bengkel komunitas
qg33E4XFRgQ,@MargiyantoMaharani-hr3fb,2023-08-24T06:02:26Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,"Itu juga yg bilang lcgc enak juga, padahal nya dalam hatinya, w juga seneng ninetees tau.... Wkwkwkwkwk hanyingggg",#mobilbekas #lcgc,"Itu juga yg bilang lcgc enak juga, padahal nya dalam hatinya, w juga seneng ninetees tau.... Wkwkwkwkwk hanyingggg","itu juga yg bilang lcgc enak juga, padahal nya dalam hatinya, w juga seneng ninetees tau.... wkwkwkwkwk hanyingggg",netral,lcgc enak hatinya seneng ninetees tau wkwkwkwkwk hanyingggg,lcgc enak hati neng ninetees tau wkwkwkwkwk hanyingggg
qg33E4XFRgQ,@robbymahmud5899,2023-08-23T23:29:06Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,"Sultan sama ekonomis g BS disatukan
KLO sultan nyaman keren berkualitas kalo
Ekonomi.. generik, murah.. kualitas blakangan walaupun mngkin bbrp tahun bobrok yg pnting aman smntara dan walaupun KLO mau keren susah pasti dianggap gocar ataupun grabcar ",#mobilbekas #lcgc,"Sultan sama ekonomis g BS disatukan
KLO sultan nyaman keren berkualitas kalo
Ekonomi.. generik, murah.. kualitas blakangan walaupun mngkin bbrp tahun bobrok yg pnting aman smntara dan walaupun KLO mau keren susah pasti dianggap gocar ataupun grabcar 🤣😂🫢","sultan sama ekonomis g bs disatukan
klo sultan nyaman keren berkualitas kalo
ekonomi.. generik, murah.. kualitas blakangan walaupun mngkin bbrp tahun bobrok yg pnting aman smntara dan walaupun klo mau keren susah pasti dianggap gocar ataupun grabcar ",netral,sultan ekonomis g disatukan klo sultan nyaman keren berkualitas kalo ekonomi generik murah kualitas blakangan mngkin bbrp bobrok pnting aman smntara klo keren susah dianggap gocar grabcar,sultan ekonomis g satu klo sultan nyaman keren kualitas kalo ekonomi generik murah kualitas blakangan mngkin bbrp bobrok pnting aman smntara klo keren susah anggap gocar grabcar
qg33E4XFRgQ,@The013RQ,2023-08-23T15:41:21Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,"yang lcgc nyebutin kelebihan lcgc. yang klasik nyerang lcgc, kocak",#mobilbekas #lcgc,"yang lcgc nyebutin kelebihan lcgc. yang klasik nyerang lcgc, kocak","yang lcgc nyebutin kelebihan lcgc. yang klasik nyerang lcgc, kocak",netral,lcgc nyebutin kelebihan lcgc klasik nyerang lcgc kocak,lcgc nyebutin lebih lcgc klasik nyerang lcgc kocak
qg33E4XFRgQ,@anggiferdiansyah8953,2023-08-23T13:04:21Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,"Saran klo buat mobil pertama jangan ambil mobil tua mending LCGC aja kaya brio,ayla,agya apalagi mobilnya buat dipake bareng anak istri jalan"" mending LCGC.
Kecuali klo beli mobil yg kedua baru pake emosional gpp mau beli mobil tua jga ok ok aja",#mobilbekas #lcgc,"Saran klo buat mobil pertama jangan ambil mobil tua mending LCGC aja kaya brio,ayla,agya apalagi mobilnya buat dipake bareng anak istri jalan"" mending LCGC.
Kecuali klo beli mobil yg kedua baru pake emosional gpp mau beli mobil tua jga ok ok aja","saran klo buat mobil pertama jangan ambil mobil tua mending lcgc aja kaya brio,ayla,agya apalagi mobilnya buat dipake bareng anak istri jalan"" mending lcgc.
kecuali klo beli mobil yg kedua baru pake emosional gpp mau beli mobil tua jga ok ok aja",negatif,saran klo mobil mobil tua mending lcgc kaya brio ayla agya mobilnya dipake bareng anak istri jalan mending lcgc klo beli mobil pake emosional gpp beli mobil tua,saran klo mobil mobil tua mending lcgc kaya brio ayla agya mobil dipake bareng anak istri jalan mending lcgc klo beli mobil pake emosional gpp beli mobil tua
qg33E4XFRgQ,@karyamandiri6968,2023-08-23T10:03:50Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,Kalo elu yg senderin ya penyok bg,#mobilbekas #lcgc,Kalo elu yg senderin ya penyok bg 😂,kalo elu yg senderin ya penyok bg,netral,kalo elu senderin penyok bg,kalo elu senderin penyok bg
qg33E4XFRgQ,@laluagus9467,2023-08-23T09:26:39Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,Mobil tua capek bawa ke kota macet lgsg pngn ganti lcgc matic,#mobilbekas #lcgc,Mobil tua capek bawa ke kota macet lgsg pngn ganti lcgc matic 🤣,mobil tua capek bawa ke kota macet lgsg pngn ganti lcgc matic,negatif,mobil tua capek bawa kota macet lgsg pngn ganti lcgc matic,mobil tua capek bawa kota macet lgsg pngn ganti lcgc matic
qg33E4XFRgQ,@cahyadialfiandi,2023-08-23T03:26:45Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,"Ribet,yg penting maju nyaman irit murah",#mobilbekas #lcgc,"Ribet,yg penting maju nyaman irit murah","ribet,yg penting maju nyaman irit murah",negatif,ribet maju nyaman irit murah,ribet maju nyaman irit murah
qg33E4XFRgQ,@UnknowUser-u2s,2023-08-22T16:04:22Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,"Innova lah ya, muat banyak, tenaga ok. Luarkota jauh hayuk. Nyaman pula",#mobilbekas #lcgc,"Innova lah ya, muat banyak, tenaga ok. Luarkota jauh hayuk. Nyaman pula😅","innova lah ya, muat banyak, tenaga ok. luarkota jauh hayuk. nyaman pula",netral,innova muat tenaga luarkota hayuk nyaman,innova muat tenaga luarkota hayuk nyaman
qg33E4XFRgQ,@Oktober20051,2023-08-22T09:41:19Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,Enak 90s bahhh honda nouva bahh,#mobilbekas #lcgc,Enak 90s bahhh honda nouva bahh,enak 90s bahhh honda nouva bahh,netral,enak 90s bahhh honda nouva bahh,enak 90s bahhh honda nouva bahh
qg33E4XFRgQ,@dimas1p1,2023-08-22T02:00:44Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,"lcgc ga takut mogok, mogok itu = duit bro",#mobilbekas #lcgc,"lcgc ga takut mogok, mogok itu = duit bro😂😂","lcgc ga takut mogok, mogok itu = duit bro",negatif,lcgc takut mogok mogok duit,lcgc takut mogok mogok duit
qg33E4XFRgQ,@freiizabarker2582,2023-08-21T20:58:45Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,lgbt,#mobilbekas #lcgc,lgbt 🧐,lgbt,positif,lgbt,lgbt
qg33E4XFRgQ,@khrisma83,2023-08-21T12:06:57Z,1,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,"Ditinjau dari tingkat keselamatannya, ada air bag, seat belt (tension).l, mesin selain irit, kecepatan juga ok. Cuma sayangnya kecepatan itu jadi pedang bermata 2 karena lbh sering fatalitas terjadi karena kecepatan yang berlebih. Pernyataan disenderin penyok menurut saya terlalu berlebihan saya rasa....",#mobilbekas #lcgc,"Ditinjau dari tingkat keselamatannya, ada air bag, seat belt (tension).l, mesin selain irit, kecepatan juga ok. Cuma sayangnya kecepatan itu jadi pedang bermata 2 karena lbh sering fatalitas terjadi karena kecepatan yang berlebih. Pernyataan disenderin penyok menurut saya terlalu berlebihan saya rasa....","ditinjau dari tingkat keselamatannya, ada air bag, seat belt (tension).l, mesin selain irit, kecepatan juga ok. cuma sayangnya kecepatan itu jadi pedang bermata 2 karena lbh sering fatalitas terjadi karena kecepatan yang berlebih. pernyataan disenderin penyok menurut saya terlalu berlebihan saya rasa....",negatif,ditinjau tingkat keselamatannya air bag seat belt tension l mesin irit kecepatan sayangnya kecepatan pedang bermata 2 lbh fatalitas kecepatan berlebih pernyataan disenderin penyok,tinjau tingkat selamat air bag seat belt tension l mesin irit cepat sayang cepat pedang mata 2 lbh fatalitas cepat lebih nyata disenderin penyok
qg33E4XFRgQ,@agusboncel9925,2023-08-21T11:51:33Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,Panter touring bos...,#mobilbekas #lcgc,Panter touring bos...,panter touring bos...,netral,panter touring,panter touring
qg33E4XFRgQ,@ahmad_dhani_kurniawan,2023-08-21T11:25:52Z,5,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,"Harga 100 jutaan, Lcgc opsi terakhir setelah ertiga. ertiga ngga dapet cari vx 1. vx 1 ngga dapet cari panther. panther ngga dapet cari kijang diesel. kijang diesel ngga dapet cari grandia diesel. grandia diesel ngga dapet cari spin. Ngga dapet baru sigra itupun terpaksa.

Untuk HB 100 jutaan cari yaris. Yaris ngga dapet cari jazz. Jazz ngga dapet cari baleno swift. Swift ngga dapet cari ignis. Ignis ngga dapet cari splash. Splash ngga dapet cari sirion. Sirion ngga dapet nabung lagi sampe dapet poin 1. Wkwkkwk.  Tidak ada alasan untuk pilih LCGC HB.",#mobilbekas #lcgc,"Harga 100 jutaan, Lcgc opsi terakhir setelah ertiga. ertiga ngga dapet cari vx 1. vx 1 ngga dapet cari panther. panther ngga dapet cari kijang diesel. kijang diesel ngga dapet cari grandia diesel. grandia diesel ngga dapet cari spin. Ngga dapet baru sigra itupun terpaksa.

Untuk HB 100 jutaan cari yaris. Yaris ngga dapet cari jazz. Jazz ngga dapet cari baleno swift. Swift ngga dapet cari ignis. Ignis ngga dapet cari splash. Splash ngga dapet cari sirion. Sirion ngga dapet nabung lagi sampe dapet poin 1. Wkwkkwk.  Tidak ada alasan untuk pilih LCGC HB.","harga 100 jutaan, lcgc opsi terakhir setelah ertiga. ertiga ngga dapet cari vx 1. vx 1 ngga dapet cari panther. panther ngga dapet cari kijang diesel. kijang diesel ngga dapet cari grandia diesel. grandia diesel ngga dapet cari spin. ngga dapet baru sigra itupun terpaksa.

untuk hb 100 jutaan cari yaris. yaris ngga dapet cari jazz. jazz ngga dapet cari baleno swift. swift ngga dapet cari ignis. ignis ngga dapet cari splash. splash ngga dapet cari sirion. sirion ngga dapet nabung lagi sampe dapet poin 1. wkwkkwk.  tidak ada alasan untuk pilih lcgc hb.",positif,harga 100 jutaan lcgc opsi ertiga ertiga ngga cari vx 1 vx 1 ngga cari panther panther ngga cari kijang diesel kijang diesel ngga cari grandia diesel grandia diesel ngga cari spin ngga sigra itupun terpaksa hb 100 jutaan cari yaris yaris ngga cari jazz jazz ngga cari baleno swift swift ngga cari ignis ignis ngga cari splash splash ngga cari sirion sirion ngga nabung sampe poin 1 wkwkkwk alasan pilih lcgc hb,harga 100 juta lcgc opsi ertiga ertiga ngga cari vx 1 vx 1 ngga cari panther panther ngga cari kijang diesel kijang diesel ngga cari grandia diesel grandia diesel ngga cari spin ngga sigra itu paksa hb 100 juta cari yaris yaris ngga cari jazz jazz ngga cari baleno swift swift ngga cari ignis ignis ngga cari splash splash ngga cari sirion sirion ngga nabung sampe poin 1 wkwkkwk alas pilih lcgc hb
qg33E4XFRgQ,@MutasimSriPuji,2023-08-21T10:49:55Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,"yang LCGC realistis dan logis
yang Classic kelasnya penghobi dan banyak duit",#mobilbekas #lcgc,"yang LCGC realistis dan logis
yang Classic kelasnya penghobi dan banyak duit","yang lcgc realistis dan logis
yang classic kelasnya penghobi dan banyak duit",netral,lcgc realistis logis classic kelasnya penghobi duit,lcgc realistis logis classic kelas hobi duit
qg33E4XFRgQ,@Gunawan-bb2hn,2023-08-21T10:08:09Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,LCGC interiornya bagus..??? What a joke,#mobilbekas #lcgc,LCGC interiornya bagus..??? What a joke,lcgc interiornya bagus..??? what a joke,positif,lcgc interiornya bagus joke,lcgc interior bagus joke
qg33E4XFRgQ,@orde_plongo.3.0,2023-08-21T06:21:05Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,Beli aja dua2nya. Yg penting Cash!,#mobilbekas #lcgc,Beli aja dua²nya. Yg penting Cash!,beli aja dua2nya. yg penting cash!,netral,beli dua2nya cash,beli dua2nya cash
qg33E4XFRgQ,@fierorefonugroho1012,2023-08-21T05:27:34Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,"Kalo pake logika, dan realitas yang ada LCGC untuk sekarang udah memnuhi kebutuhan keluarga indonesia",#mobilbekas #lcgc,"Kalo pake logika, dan realitas yang ada LCGC untuk sekarang udah memnuhi kebutuhan keluarga indonesia","kalo pake logika, dan realitas yang ada lcgc untuk sekarang udah memnuhi kebutuhan keluarga indonesia",negatif,kalo pake logika realitas lcgc memnuhi kebutuhan keluarga indonesia,kalo pake logika realitas lcgc memnuhi butuh keluarga indonesia
qg33E4XFRgQ,@75tahun73,2023-08-20T11:31:15Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,"Tetep mobil th 90'an lah. Banyak sejarahnya, dipakek lamaran, jemput anak pertama dari rumah sakit. Bisa dipake angkut durian saat pulang kampung. Hidup kijang 7K 97. Tuhhh....ada Fortuner malah nganggur berdebu. ",#mobilbekas #lcgc,"Tetep mobil th 90'an lah. Banyak sejarahnya, dipakek lamaran, jemput anak pertama dari rumah sakit. Bisa dipake angkut durian saat pulang kampung. Hidup kijang 7K 97. Tuhhh....ada Fortuner malah nganggur berdebu. 😂😂😂","tetep mobil th 90'an lah. banyak sejarahnya, dipakek lamaran, jemput anak pertama dari rumah sakit. bisa dipake angkut durian saat pulang kampung. hidup kijang 7k 97. tuhhh....ada fortuner malah nganggur berdebu. ",positif,tetep mobil th 90'an sejarahnya dipakek lamaran jemput anak rumah sakit dipake angkut durian pulang kampung hidup kijang 7k 97 tuhhh fortuner nganggur berdebu,tetep mobil th 90 an sejarah dipakek lamar jemput anak rumah sakit dipake angkut durian pulang kampung hidup kijang 7k 97 tuhhh fortuner nganggur debu
qg33E4XFRgQ,@doniafrianto.1937,2023-08-20T11:02:00Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,"Rolls royce, jaguar",#mobilbekas #lcgc,"Rolls royce, jaguar","rolls royce, jaguar",netral,rolls royce jaguar,rolls royce jaguar
qg33E4XFRgQ,@bakkaraurbanbasecamp2514,2023-08-20T10:21:25Z,0,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,"Yang Classic Spekulatif, tidak mendasar!",#mobilbekas #lcgc,"Yang Classic Spekulatif, tidak mendasar!","yang classic spekulatif, tidak mendasar!",negatif,classic spekulatif mendasar,classic spekulatif dasar
qg33E4XFRgQ,@goplong,2023-08-20T06:04:45Z,1,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,"Kalo masalah irit dan spare part murah meriah,  panther ga ada saingan...",#mobilbekas #lcgc,"Kalo masalah irit dan spare part murah meriah,  panther ga ada saingan...","kalo masalah irit dan spare part murah meriah,  panther ga ada saingan...",netral,kalo irit spare part murah meriah panther saingan,kalo irit spare part murah riah panther saing
qg33E4XFRgQ,@gendutmuslim3676,2023-08-20T04:45:26Z,3,LCGC,Pilih Mobil Baru LCGC atau Mobil Bekas? #mobilbekas #lcgc,"Lcgc : cari murah,irit,pemuja fitur,bukan kwalitas,biasanya buat newbi,yg baru punya mobil,yg baru bisa nyetir,yg bikin macet jalan gara2 suka gagahin marka jalan.biasanya kaum mendang mending

Nineties: cari kwalitas,keamanan,dan kenikmatan berkendara,biasanya buat yg bener2 pecinta mobil,berpengalaman,punya kenangan,penghobi,dan pasti nyetirnya lebih pro,lebih tertib karena ga gagahin marka jalan,dan ga bikin macet

ITU FAKTA",#mobilbekas #lcgc,"Lcgc : cari murah,irit,pemuja fitur,bukan kwalitas,biasanya buat newbi,yg baru punya mobil,yg baru bisa nyetir,yg bikin macet jalan gara2 suka gagahin marka jalan.biasanya kaum mendang mending😂

Nineties: cari kwalitas,keamanan,dan kenikmatan berkendara,biasanya buat yg bener2 pecinta mobil,berpengalaman,punya kenangan,penghobi,dan pasti nyetirnya lebih pro,lebih tertib karena ga gagahin marka jalan,dan ga bikin macet😂

ITU FAKTA😂","lcgc : cari murah,irit,pemuja fitur,bukan kwalitas,biasanya buat newbi,yg baru punya mobil,yg baru bisa nyetir,yg bikin macet jalan gara2 suka gagahin marka jalan.biasanya kaum mendang mending

nineties: cari kwalitas,keamanan,dan kenikmatan berkendara,biasanya buat yg bener2 pecinta mobil,berpengalaman,punya kenangan,penghobi,dan pasti nyetirnya lebih pro,lebih tertib karena ga gagahin marka jalan,dan ga bikin macet

itu fakta",netral,lcgc cari murah irit pemuja fitur kwalitas newbi mobil nyetir bikin macet jalan gara2 suka gagahin marka jalan.biasanya kaum mendang mending nineties cari kwalitas keamanan kenikmatan berkendara bener2 pecinta mobil berpengalaman kenangan penghobi nyetirnya pro tertib gagahin marka jalan bikin macet fakta,lcgc cari murah irit puja fitur kwalitas newbi mobil nyetir bikin macet jalan gara2 suka gagahin marka jalan biasa kaum dang mending nineties cari kwalitas aman nikmat kendara bener2 cinta mobil alam kenang hobi nyetirnya pro tertib gagahin marka jalan bikin macet fakta
